155368,3952,498,226,89,69,54,54,44,27,106,29,43,43,34,77,104,207,418,5409,
14235,496747,7688,802,408,228,173,125,114,108,640,86,69,56,87,95,117,210,326,719,
545,7800,293957,5591,719,271,168,127,63,48,238,56,42,43,42,63,53,77,136,241,
2543,5928,76451,1748514,34185,5045,2532,1631,1157,737,1963,423,309,312,312,350,426,575,761,1256,
106,203,636,8415,262586,7144,817,307,174,97,142,43,39,31,23,31,36,33,52,61,
914,1505,3099,10643,255475,2651983,45906,8129,3503,1779,1769,658,444,356,306,308,276,335,436,522,
545,701,1300,3324,12032,174895,2025351,45867,9807,4442,2450,998,530,391,288,252,250,256,310,413,
38,37,71,132,280,802,17987,513252,17895,1643,514,201,102,50,43,30,18,16,29,24,
39,38,57,76,140,334,1107,33592,815784,23875,1995,471,197,109,48,47,32,28,31,23,
445,557,646,955,1800,3358,9596,43046,360427,4532272,99018,10407,3888,1809,1083,662,503,418,400,371,
4562,4737,4925,5091,6253,9355,16555,49522,279531,2412690,37499314,224831,32947,13090,7696,5476,4898,4561,4414,4791,
29,24,23,43,34,59,93,205,523,1837,29778,477492,9455,914,246,118,68,47,32,32,
5202,4038,3209,2799,3195,4368,7397,16483,43725,154998,400714,1398438,16755795,305566,38384,16582,9326,7363,6659,6161,
4008,3359,2648,2363,2311,2879,4195,7433,16037,41251,84532,112909,643730,13629080,223622,20486,11164,7510,5991,5075,
3721,2977,2419,2064,2008,2273,2929,4329,7837,16428,37799,32383,43738,431658,11968879,192532,16006,9246,6001,4693,
3742,2788,2179,1805,1742,1848,2479,3379,5201,8798,22248,13298,17115,25074,330803,9076872,156524,14280,7283,5010,
4262,3001,2303,1980,1823,2127,2721,3312,4901,7774,18632,8724,8881,11516,20521,166018,6593005,141944,14331,6683,
3164,2054,1452,1151,906,886,1005,1214,1470,1921,7279,2312,2672,3214,5322,10838,92705,3718219,67754,6378,
422,232,127,77,53,47,51,48,62,53,238,44,87,85,125,245,510,5465,200951,4285,
5533,632,259,143,96,108,104,103,117,208,385,164,147,147,124,164,250,729,6419,186446,


155066,4004,499,219,134,65,59,47,37,37,118,38,35,42,41,86,104,200,446,5287,
132737,4640465,73544,7553,4517,3088,2576,2034,2025,2467,7987,1379,1213,1044,1071,1251,1743,2593,4356,10977,
669,8117,289159,5663,739,338,164,134,99,70,305,38,48,35,62,53,61,89,170,251,
246,514,6903,220661,5803,737,277,160,92,74,180,44,27,25,28,24,37,47,62,115,
233,352,728,17070,924943,13712,1115,536,311,225,1185,116,73,51,59,71,83,76,89,128,
66,106,220,642,10989,284841,7258,945,388,190,187,62,44,25,26,34,26,24,35,45,
52,77,119,229,691,10834,362940,10714,1179,427,266,121,84,40,25,24,24,22,27,35,
33,35,71,145,281,838,17705,513970,18006,1582,504,188,98,50,42,34,18,15,23,25,
27,45,64,64,145,341,1158,32322,810259,24306,1979,499,179,90,64,41,31,22,22,26,
37,14,43,69,89,174,418,1573,42991,937899,32679,1834,444,169,88,59,48,32,30,26,
84,91,104,126,135,184,269,548,2082,57479,1481720,18245,1279,400,219,163,123,115,81,106,
6942,5582,4487,4253,5018,8254,17931,45175,169142,1077105,4532770,26963547,624575,97447,29013,12877,8674,8469,8938,8383,
19,17,24,29,24,48,61,100,209,421,1293,12677,339167,8692,708,258,94,67,53,36,
41,30,20,31,23,30,35,70,93,147,470,987,12570,277328,7675,601,219,98,65,69,
43,26,26,28,25,24,29,45,51,96,261,290,791,10063,273707,7816,566,202,121,59,
94,69,33,28,29,29,30,43,49,74,268,168,321,810,12009,332328,6280,534,183,110,
136,72,64,51,28,36,29,38,62,54,334,110,159,280,811,8617,337132,6295,526,220,
273,156,117,81,73,97,94,98,145,178,556,192,202,224,357,797,8907,357054,6925,706,
12858,5888,3658,2705,2376,2549,3139,3792,5188,8118,19623,7189,5377,5176,5465,7546,16093,168626,6274019,134131,
37323,4559,2282,1474,1130,939,895,852,958,1199,2869,1008,988,978,1244,1760,3174,6695,64526,1570012,


159640,4212,535,199,125,89,54,31,44,44,109,29,29,34,47,67,109,214,493,5469,
9720,300814,6800,762,328,179,146,140,156,243,548,156,114,107,105,111,122,186,293,700,
611,8243,311086,5950,768,324,192,132,82,50,401,37,34,31,37,54,62,86,119,236,
208,506,7049,219576,5842,745,307,131,101,76,177,33,35,30,18,28,32,39,64,104,
1261,2337,6414,130733,2119163,38997,5510,2764,1502,1039,1715,509,395,272,289,316,317,354,558,732,
58,101,230,602,10884,284485,7254,932,344,185,170,56,47,34,19,25,20,31,24,49,
45,63,119,245,746,11963,386512,11195,1222,432,265,97,64,48,25,30,25,32,32,34,
35,41,86,123,295,890,17885,528103,19239,1584,555,197,99,62,35,37,33,22,22,31,
32,31,53,76,145,346,1135,31616,809910,24834,2069,476,167,108,43,39,33,18,16,32,
32,29,42,67,90,159,386,1576,41727,938029,33312,1766,448,151,81,61,38,33,23,39,
70,85,85,111,143,183,280,618,2075,56273,1479628,18504,1233,443,215,151,109,108,88,74,
28,24,19,32,46,67,82,176,502,1963,28607,482764,9991,905,266,120,77,51,43,30,
25,21,25,30,26,52,49,100,189,423,1356,12449,339801,9130,706,234,115,64,45,33,
38,36,34,26,30,27,41,79,114,235,508,1012,12018,279420,7674,618,211,114,82,49,
33,30,28,29,25,28,39,40,74,103,260,324,821,13367,282625,8067,531,182,103,63,
63,53,41,31,43,32,27,34,60,84,376,190,301,839,12092,333537,6495,542,221,106,
125,105,58,36,35,44,35,33,43,53,409,121,154,287,727,8269,328316,6084,539,206,
328,205,130,73,66,63,99,100,122,175,656,207,186,268,366,939,9961,399504,7987,807,
448,209,108,72,46,43,42,35,34,34,247,57,76,78,132,230,556,6528,191430,4487,
5743,715,243,141,99,85,103,97,178,223,436,166,155,146,122,173,308,745,6485,192225,


154898,4038,574,223,92,76,48,39,35,37,120,26,26,23,36,48,106,222,459,5180,
19112,670482,9393,786,454,338,224,131,96,113,889,69,69,88,96,104,152,264,341,775,
7849,106315,4106835,60681,6333,3625,2391,1724,1183,1072,5994,722,542,565,655,664,907,1263,1945,3264,
239,499,6605,215077,5716,722,289,147,92,75,179,35,29,23,26,39,37,39,63,102,
102,192,557,7946,262032,7662,857,322,189,92,157,42,32,33,19,20,24,31,56,54,
46,99,229,614,10509,285217,7466,885,401,177,166,68,43,33,35,31,29,29,35,30,
56,55,115,238,717,10447,362853,11212,1174,418,244,102,51,54,22,32,25,19,33,41,
37,39,81,159,293,917,18243,542482,19815,1631,619,183,90,69,47,30,20,29,30,34,
37,35,38,77,141,348,1102,30738,811896,25326,1997,493,191,81,50,36,25,35,25,36,
38,50,31,65,91,182,365,1643,40441,938587,33894,1762,369,171,85,57,39,38,35,35,
116,91,109,123,124,190,286,598,2071,54541,1484091,19166,1267,415,202,143,134,136,94,99,
27,21,30,26,37,57,94,197,517,1908,27403,475373,9868,887,262,122,95,56,43,27,
26,31,22,26,32,37,58,102,206,431,1257,12091,339797,9298,754,227,105,65,34,34,
34,23,35,35,19,37,55,61,84,148,418,982,11957,277665,7928,605,218,93,72,40,
50,19,25,15,20,19,24,51,65,88,210,283,751,9593,270480,8276,521,190,125,53,
47,53,27,26,24,40,24,38,61,86,246,135,304,805,11118,310635,6336,543,191,114,
132,95,68,32,33,29,24,35,46,68,401,123,174,276,672,8453,320760,6270,464,231,
329,175,120,99,74,87,86,105,130,230,623,225,211,229,407,839,8292,332320,6683,649,
455,211,103,57,39,55,30,28,42,40,239,45,65,92,146,223,599,5305,198836,4382,
16117,1045,540,350,304,216,167,199,193,280,1928,238,235,229,375,384,553,1112,17848,1127192,


2328486,49408,6472,3232,2134,1647,1292,1244,1333,1588,3291,1020,917,893,1070,1442,2117,3448,9229,123215,
10997,380626,7585,806,379,202,188,168,173,234,704,138,113,127,87,109,156,206,347,818,
631,11638,445470,7526,796,321,204,128,113,61,521,49,31,35,50,54,85,130,155,297,
202,531,6715,229739,6071,753,345,154,101,58,211,39,42,43,34,25,47,47,64,119,
105,242,544,7764,261978,7685,826,310,172,101,149,50,34,31,23,31,17,29,40,50,
63,107,193,637,10193,284733,7417,967,380,162,202,65,51,30,34,27,18,33,37,33,
38,66,131,235,720,10067,362529,11527,1161,405,263,98,61,46,22,30,20,31,39,32,
45,49,66,153,282,832,16972,522072,19840,1585,537,195,114,54,34,18,25,32,23,27,
32,30,47,84,147,317,1132,29898,810558,26005,2049,492,168,104,53,45,45,21,33,32,
22,36,46,69,84,183,403,1570,39331,938597,34874,1874,378,193,83,58,40,39,25,41,
85,90,88,114,133,198,289,545,2097,52919,1483711,19256,1199,450,197,169,124,120,85,84,
19,21,33,39,32,57,88,198,498,1848,27055,472361,9959,879,259,101,77,49,43,29,
28,27,30,21,29,38,60,94,178,453,1346,12071,340470,9444,670,254,134,60,42,32,
38,28,29,22,25,38,41,56,101,175,435,941,11453,277938,8252,623,205,112,59,41,
44,19,19,19,22,24,32,51,68,76,236,306,772,9597,270293,8402,575,206,97,78,
73,40,26,27,32,28,31,34,53,82,210,164,317,799,11037,303799,6334,550,206,132,
104,81,54,29,37,39,30,31,46,43,327,119,149,313,698,7401,291617,6049,525,229,
297,160,92,97,69,72,69,81,141,223,577,179,185,227,312,811,7775,309388,7309,693,
465,212,108,83,45,37,28,23,37,33,203,56,74,91,126,230,534,5061,185897,4228,
6355,776,318,177,122,112,132,135,137,214,490,208,157,134,154,185,318,815,8933,219371,


154862,4205,480,230,125,79,45,35,35,32,120,30,32,31,45,68,96,199,444,4974,
12062,418342,8040,795,399,253,183,183,191,267,747,163,105,106,114,92,133,215,295,810,
547,6353,240072,5464,679,307,163,94,77,60,221,49,35,32,31,50,50,66,104,214,
282,684,10073,248813,6780,785,304,195,119,71,160,42,35,36,34,41,40,64,89,134,
106,197,573,7721,262132,7906,860,348,158,85,164,38,32,26,19,24,21,39,29,60,
65,123,211,622,10042,286516,7700,931,373,188,188,59,45,47,29,26,24,19,27,33,
37,71,108,232,634,10151,362092,11792,1153,423,275,91,67,35,27,21,15,27,30,33,
23,43,82,140,313,848,15963,514092,20039,1620,588,181,101,70,36,33,13,18,34,34,
26,33,39,92,179,358,1175,29133,809965,26756,2060,505,193,94,56,35,34,24,16,15,
36,31,44,64,93,158,409,1591,38114,940247,35693,1867,404,179,84,52,49,32,32,22,
90,82,100,113,123,181,291,531,2065,51097,1484459,19653,1352,428,216,146,125,122,92,92,
27,34,28,30,39,57,101,221,491,1888,26083,472302,10205,828,277,115,81,55,33,35,
26,25,25,29,28,45,63,105,184,453,1325,11615,339796,9842,687,233,113,60,45,43,
39,22,39,26,18,36,40,57,112,191,507,1099,11389,279171,8379,634,223,110,68,37,
119,83,62,35,67,82,87,82,145,242,1388,561,1156,17862,1096250,18550,731,381,262,158,
63,37,38,23,26,28,33,40,47,59,280,136,275,794,10719,299469,6344,527,195,92,
119,83,60,45,35,28,24,28,34,48,357,98,127,287,734,7287,288918,6046,479,225,
325,147,114,92,72,68,90,142,154,201,650,221,180,269,408,930,8607,345038,7335,704,
449,196,112,69,43,37,38,32,20,50,189,42,65,94,143,221,548,4961,184708,4380,
6364,666,323,129,107,98,100,99,136,184,419,129,107,132,119,176,284,671,6597,216537,


154873,4321,518,238,125,75,52,44,40,38,102,40,32,30,47,57,100,200,465,4969,
